frame,track_id,class_name,warning_type,distance_m,ttc_s,x1,y1,x2,y2
1335,115,car,FRONT OBJECT,10.3,15.3,677.4,428.7,835.3,560.2
1336,115,car,FRONT OBJECT,10.3,,675.3,427.9,833.1,558.7
1337,115,car,FRONT OBJECT,10.3,,672.4,427.1,830.5,557.6
1338,115,car,FRONT OBJECT,10.4,,670.0,426.4,827.3,555.7
1339,115,car,FRONT OBJECT,10.5,,667.0,426.4,824.5,555.5
1340,115,car,FRONT OBJECT,10.5,,663.9,426.7,821.9,555.4
1341,115,car,FRONT OBJECT,10.5,,661.5,426.7,820.4,555.4
1342,115,car,FRONT OBJECT,10.5,,659.1,426.7,818.7,555.5
1343,115,car,FRONT OBJECT,10.4,,656.5,426.5,818.2,556.8
1344,115,car,FRONT OBJECT,10.3,,654.2,426.1,817.0,557.0
1345,115,car,FRONT OBJECT,10.3,,650.3,426.2,813.2,556.8
1346,115,car,FRONT OBJECT,10.2,19.3,644.7,426.4,810.6,559.4
1347,115,car,FRONT OBJECT,10.1,8.5,642.0,426.6,809.2,560.6
1348,115,car,FRONT OBJECT,10.1,6.5,640.1,426.7,806.7,559.7
1349,115,car,FRONT OBJECT,10.2,6.9,637.4,426.4,804.3,559.2
1350,115,car,FRONT OBJECT,10.1,7.0,634.1,426.2,802.5,559.8
1351,115,car,FRONT OBJECT,10.0,7.1,631.1,426.3,801.8,561.4
1352,115,car,FRONT OBJECT,9.9,7.2,627.6,426.1,800.2,562.4
1353,115,car,FRONT OBJECT,9.8,6.6,624.9,425.9,799.7,563.7
1354,115,car,FRONT OBJECT,9.9,7.0,623.2,425.9,797.1,562.8
1355,115,car,FRONT OBJECT,9.8,7.2,619.6,425.5,795.1,563.5
1356,115,car,FRONT OBJECT,9.8,7.4,617.4,425.0,793.7,563.2
1357,115,car,FRONT OBJECT,9.6,5.7,613.9,424.7,792.6,565.1
1358,115,car,FRONT OBJECT,9.6,5.2,611.4,424.7,790.8,565.7
1359,115,car,FRONT OBJECT,9.6,5.9,609.9,425.0,788.4,565.0
1360,115,car,FRONT OBJECT,9.6,6.9,607.5,424.8,787.0,565.4
1361,115,car,FRONT OBJECT,9.6,8.3,605.5,424.3,785.7,565.4
1362,115,car,FRONT OBJECT,9.6,9.6,604.1,424.3,783.1,564.3
1363,115,car,FRONT OBJECT,9.7,12.7,602.9,424.6,781.3,564.1
1364,115,car,FRONT OBJECT,9.7,,600.5,424.4,778.8,563.3
1365,115,car,FRONT OBJECT,9.7,,599.0,424.5,777.3,563.1
1366,115,car,FRONT OBJECT,9.7,,596.8,424.5,776.6,564.2
1367,115,car,FRONT OBJECT,9.7,,596.1,424.5,774.7,563.3
1368,115,car,FRONT OBJECT,9.7,,594.6,424.5,774.3,564.1
1369,115,car,FRONT OBJECT,9.7,,592.8,424.5,772.2,563.9
1370,115,car,FRONT OBJECT,9.7,,591.3,424.5,771.1,564.2
1371,115,car,FRONT OBJECT,9.6,,590.6,424.3,771.3,564.8
1372,115,car,FRONT OBJECT,9.6,,589.8,423.9,770.7,564.5
1373,115,car,FRONT OBJECT,9.6,,589.3,423.5,769.6,563.8
1374,115,car,FRONT OBJECT,9.6,,587.9,423.2,768.9,564.1
1375,115,car,FRONT OBJECT,9.7,,587.8,423.0,767.3,562.7
1376,115,car,FRONT OBJECT,9.6,,586.6,422.3,767.4,563.0
1377,115,car,FRONT OBJECT,9.5,,584.5,421.9,766.4,563.4
1378,115,car,FRONT OBJECT,9.6,,584.0,421.2,765.1,562.3
1379,115,car,FRONT OBJECT,9.6,,584.0,420.8,764.0,561.3
1380,115,car,FRONT OBJECT,9.6,,583.9,420.5,763.2,560.8
1381,115,car,FRONT OBJECT,9.7,,583.4,420.6,761.2,559.5
1382,115,car,FRONT OBJECT,9.7,,582.4,420.2,759.6,558.9
1382,209,car,VEHICLE TOO CLOSE,7.4,1.8,1042.3,415.8,1280.0,597.8
1382,209,car,TTC WARNING,7.4,1.8,1042.3,415.8,1280.0,597.8
1383,115,car,FRONT OBJECT,9.7,,582.7,419.9,759.8,558.8
1383,209,car,VEHICLE TOO CLOSE,7.1,1.3,1048.5,416.1,1280.0,606.8
1383,209,car,TTC WARNING,7.1,1.3,1048.5,416.1,1280.0,606.8
1384,115,car,FRONT OBJECT,9.6,,582.6,419.9,761.5,560.3
1385,115,car,FRONT OBJECT,9.6,,583.0,419.9,761.2,559.9
1386,115,car,FRONT OBJECT,9.6,,582.4,420.2,761.0,560.5
1387,115,car,FRONT OBJECT,9.6,,583.9,420.5,763.3,561.3
1388,115,car,FRONT OBJECT,9.4,,584.4,421.0,766.3,564.0
1389,115,car,FRONT OBJECT,9.3,9.1,584.4,421.8,768.7,567.2
1390,115,car,FRONT OBJECT,9.3,6.5,585.2,422.0,769.3,567.3
1391,115,car,FRONT OBJECT,9.2,5.4,586.1,422.6,771.3,569.1
1392,115,car,FRONT OBJECT,9.3,5.7,589.0,423.4,773.1,569.3
1393,115,car,FRONT OBJECT,9.3,6.6,590.5,424.1,774.5,570.0
1394,115,car,FRONT OBJECT,9.2,6.5,591.1,424.7,775.7,571.3
1395,115,car,FRONT OBJECT,9.1,6.3,590.1,424.9,776.2,573.2
1396,115,car,FRONT OBJECT,9.2,8.3,591.9,425.6,775.8,572.3
1397,115,car,FRONT OBJECT,9.3,,593.7,425.8,776.5,571.7
1398,115,car,FRONT OBJECT,9.2,,595.1,426.1,779.4,573.6
1399,115,car,FRONT OBJECT,8.8,9.9,592.9,426.3,783.6,579.9
1400,115,car,FRONT OBJECT,8.7,5.9,592.9,426.2,784.5,581.4
1401,115,car,FRONT OBJECT,8.7,4.3,595.0,426.2,785.3,581.0
1402,115,car,FRONT OBJECT,8.8,4.3,597.7,426.4,785.7,579.6
1403,115,car,FRONT OBJECT,8.8,4.7,599.5,426.3,787.5,579.5
1404,115,car,FRONT OBJECT,8.8,5.0,601.9,426.4,790.1,579.8
1405,115,car,FRONT OBJECT,8.8,5.3,603.5,426.6,792.0,580.8
1406,115,car,FRONT OBJECT,8.8,7.0,606.4,426.5,793.1,579.4
1407,115,car,FRONT OBJECT,8.8,17.3,609.0,426.7,795.3,579.8
1408,115,car,FRONT OBJECT,8.8,,611.1,427.5,796.4,580.2
1409,115,car,FRONT OBJECT,8.9,,611.6,427.9,795.9,580.1
1410,115,car,FRONT OBJECT,8.9,,613.0,428.2,797.1,580.4
1411,115,car,FRONT OBJECT,8.9,,615.3,428.4,797.8,579.3
1412,115,car,FRONT OBJECT,9.0,,617.8,429.0,799.6,579.3
1413,115,car,FRONT OBJECT,9.0,,620.2,429.0,802.5,579.8
1414,115,car,FRONT OBJECT,9.0,,622.3,429.0,804.5,579.8
1415,115,car,FRONT OBJECT,8.9,,623.1,429.0,805.8,580.3
1416,115,car,FRONT OBJECT,8.9,,624.1,429.9,807.8,582.1
1417,115,car,FRONT OBJECT,8.9,,626.6,430.8,809.9,583.0
1418,115,car,FRONT OBJECT,8.8,,628.0,431.2,812.8,585.0
1419,115,car,FRONT OBJECT,8.8,,631.1,431.5,815.1,584.8
1420,115,car,FRONT OBJECT,8.8,13.4,633.5,431.2,816.8,584.0
1421,115,car,FRONT OBJECT,8.8,10.8,635.1,430.9,818.8,584.1
1422,115,car,FRONT OBJECT,8.8,11.8,636.5,430.5,820.8,584.4
1423,115,car,FRONT OBJECT,8.7,11.4,637.7,430.2,822.6,584.7
1424,115,car,FRONT OBJECT,8.7,12.9,639.2,429.6,824.5,584.8
1425,115,car,FRONT OBJECT,8.7,12.9,642.0,429.2,826.7,584.1
1426,115,car,FRONT OBJECT,8.7,14.5,644.2,428.8,827.9,583.2
1427,115,car,FRONT OBJECT,8.8,,645.8,430.1,827.8,583.4
1428,115,car,FRONT OBJECT,8.8,,647.0,430.7,829.5,584.7
1428,110,car,FRONT OBJECT,19.6,16.3,472.0,476.6,561.3,545.6
1429,115,car,FRONT OBJECT,8.7,,649.6,431.9,832.1,586.3
1429,110,car,FRONT OBJECT,19.4,11.4,474.8,476.3,564.4,545.7
1430,115,car,FRONT OBJECT,8.7,,652.6,432.4,835.0,587.0
1430,110,car,FRONT OBJECT,19.4,9.1,478.0,476.1,567.3,545.7
1431,115,car,FRONT OBJECT,8.7,,653.4,432.8,836.7,588.7
1431,110,car,FRONT OBJECT,19.2,6.4,480.6,475.6,570.2,545.8
1432,115,car,FRONT OBJECT,8.6,,655.1,432.8,838.4,589.1
1432,110,car,FRONT OBJECT,19.1,5.6,483.0,475.4,572.8,546.0
1433,115,car,FRONT OBJECT,8.6,,657.6,433.2,840.7,590.0
1433,110,car,FRONT OBJECT,19.2,5.5,487.4,475.6,576.4,545.8
1434,115,car,FRONT OBJECT,8.6,16.3,659.6,433.5,841.7,589.9
1434,110,car,FRONT OBJECT,19.3,6.2,491.0,475.5,579.5,545.5
1435,115,car,FRONT OBJECT,8.6,13.1,661.5,433.7,843.5,590.3
1435,110,car,FRONT OBJECT,19.2,7.3,493.4,475.3,582.0,545.6
1436,115,car,FRONT OBJECT,8.7,15.0,664.2,433.9,845.6,589.9
1436,110,car,FRONT OBJECT,19.2,10.3,495.8,475.2,584.5,545.7
1437,115,car,FRONT OBJECT,8.7,,666.9,434.2,848.3,590.1
1437,110,car,FRONT OBJECT,19.0,14.1,498.2,474.4,587.4,545.5
1438,115,car,FRONT OBJECT,8.7,,670.1,434.3,851.3,590.0
1438,110,car,FRONT OBJECT,18.8,13.3,501.0,473.8,590.8,545.6
1439,115,car,FRONT OBJECT,8.7,,672.7,434.3,853.6,589.8
1439,110,car,FRONT OBJECT,18.7,10.6,503.6,473.3,593.8,545.7
1440,115,car,FRONT OBJECT,8.7,,676.1,434.2,856.2,589.2
1440,110,car,FRONT OBJECT,18.7,10.1,507.1,473.4,596.7,545.5
1441,115,car,FRONT OBJECT,8.7,,678.4,434.1,857.9,588.6
1441,110,car,FRONT OBJECT,18.8,9.8,509.9,473.5,599.3,545.5
1442,115,car,FRONT OBJECT,8.7,,681.1,433.8,860.4,588.1
1442,110,car,FRONT OBJECT,18.7,8.4,512.1,472.9,601.7,545.3
1443,115,car,FRONT OBJECT,8.8,,683.8,433.6,861.8,586.8
1443,110,car,FRONT OBJECT,18.7,8.6,515.4,472.7,604.8,544.9
1444,110,car,FRONT OBJECT,18.7,10.8,518.8,472.5,607.9,544.6
1445,110,car,FRONT OBJECT,18.7,14.7,521.0,472.2,610.2,544.4
1446,110,car,FRONT OBJECT,18.6,23.3,523.8,471.9,613.1,544.3
1447,110,car,FRONT OBJECT,18.6,36.5,525.9,471.7,615.3,544.3
1448,110,car,FRONT OBJECT,18.5,29.1,527.2,471.1,617.3,544.2
1449,110,car,FRONT OBJECT,18.3,15.5,528.1,470.3,619.2,543.9
1450,110,car,FRONT OBJECT,18.1,9.5,530.2,469.3,622.4,543.8
1451,110,car,FRONT OBJECT,18.1,8.2,532.2,468.7,624.8,543.5
1452,110,car,FRONT OBJECT,18.0,6.8,534.0,468.3,627.0,543.2
1453,110,car,FRONT OBJECT,18.1,6.9,536.0,468.0,628.8,542.6
1454,110,car,FRONT OBJECT,18.1,7.5,537.9,467.8,630.9,542.5
1455,110,car,FRONT OBJECT,17.8,7.2,539.3,466.9,633.8,542.6
1456,110,car,FRONT OBJECT,17.8,7.4,541.1,466.1,636.2,542.1
1457,110,car,FRONT OBJECT,17.7,8.0,542.4,465.7,637.9,541.8
1458,110,car,FRONT OBJECT,17.7,9.5,544.7,465.0,640.5,541.3
1459,110,car,FRONT OBJECT,17.6,9.7,546.2,464.4,642.6,541.1
1460,110,car,FRONT OBJECT,17.6,9.2,548.0,464.3,644.7,540.9
1461,110,car,FRONT OBJECT,17.6,9.7,549.1,463.9,646.2,540.6
1462,110,car,FRONT OBJECT,17.6,10.1,550.0,463.5,647.6,540.5
1463,110,car,FRONT OBJECT,17.6,13.3,551.8,463.4,649.7,540.2
1464,110,car,FRONT OBJECT,17.4,16.5,553.1,462.9,652.2,540.4
1465,110,car,FRONT OBJECT,17.5,18.2,554.2,462.8,653.5,540.1
1465,219,car,FRONT OBJECT,30.9,,534.0,474.2,607.4,517.9
1466,110,car,FRONT OBJECT,17.4,18.8,555.0,462.3,655.3,540.1
1467,110,car,FRONT OBJECT,17.3,15.6,556.0,461.6,657.0,539.6
1468,110,car,FRONT OBJECT,17.2,13.1,556.3,461.0,658.2,539.4
1469,110,car,FRONT OBJECT,17.1,10.1,556.8,460.5,659.4,539.5
1470,110,car,FRONT OBJECT,17.0,8.3,557.1,460.0,660.5,539.3
1471,110,car,FRONT OBJECT,16.9,7.1,556.3,459.4,660.8,539.4
1472,110,car,FRONT OBJECT,16.9,7.0,555.8,459.0,660.3,538.9
1473,110,car,FRONT OBJECT,16.8,7.1,555.1,458.3,660.4,538.8
1474,110,car,FRONT OBJECT,16.7,6.4,555.2,457.8,661.2,538.8
1475,110,car,FRONT OBJECT,16.6,6.5,556.0,457.5,662.2,538.8
1476,110,car,FRONT OBJECT,16.4,6.1,555.8,456.9,663.2,539.1
1477,110,car,FRONT OBJECT,16.3,5.7,555.3,456.5,663.6,539.4
1478,110,car,FRONT OBJECT,16.2,5.4,555.4,456.1,664.3,539.4
1479,110,car,FRONT OBJECT,16.1,5.1,555.4,455.6,664.8,539.2
1480,110,car,FRONT OBJECT,16.1,5.1,555.6,455.2,665.1,539.0
1481,110,car,FRONT OBJECT,16.0,5.1,555.4,454.9,665.5,539.1
1482,110,car,FRONT OBJECT,16.1,6.0,554.7,454.9,664.5,538.9
1483,110,car,FRONT OBJECT,16.1,7.6,554.3,454.8,664.1,538.9
1483,221,car,FRONT OBJECT,20.2,,600.8,457.2,690.3,524.1
1484,110,car,FRONT OBJECT,16.0,9.7,554.0,454.2,664.1,538.7
1484,221,car,FRONT OBJECT,20.1,,600.6,457.1,690.5,524.3
1485,110,car,FRONT OBJECT,16.0,14.0,553.7,454.0,663.7,538.6
1485,221,car,FRONT OBJECT,20.1,,600.9,456.9,691.0,524.2
1486,110,car,FRONT OBJECT,16.0,19.6,553.5,453.7,663.3,538.1
1486,221,car,FRONT OBJECT,18.2,,597.8,450.1,697.0,524.4
1487,110,car,FRONT OBJECT,15.9,22.4,552.8,453.3,663.0,538.2
1487,221,car,FRONT OBJECT,19.1,1.6,596.3,453.7,691.3,524.3
1487,221,car,TTC WARNING,19.1,1.6,596.3,453.7,691.3,524.3
1488,110,car,FRONT OBJECT,15.8,19.3,552.0,453.1,662.9,538.7
1488,221,car,FRONT OBJECT,19.6,2.9,596.0,455.3,689.8,524.2
1488,221,car,TTC WARNING,19.6,2.9,596.0,455.3,689.8,524.2
1489,110,car,FRONT OBJECT,15.7,13.7,551.8,452.4,663.1,538.4
1489,221,car,FRONT OBJECT,17.8,1.8,603.0,448.5,704.8,524.4
1489,221,car,TTC WARNING,17.8,1.8,603.0,448.5,704.8,524.4
1490,110,car,FRONT OBJECT,15.6,10.5,551.6,451.9,663.3,538.4
1490,221,car,FRONT OBJECT,17.6,1.6,602.7,447.9,705.7,524.8
1490,221,car,TTC WARNING,17.6,1.6,602.7,447.9,705.7,524.8
1491,110,car,FRONT OBJECT,15.5,7.7,551.7,451.2,663.9,538.2
1491,221,car,FRONT OBJECT,17.5,1.6,604.3,447.2,707.3,524.4
1491,221,car,TTC WARNING,17.5,1.6,604.3,447.2,707.3,524.4
1492,110,car,FRONT OBJECT,15.5,7.2,552.5,451.4,664.7,538.3
1492,221,car,FRONT OBJECT,17.6,1.8,606.2,447.8,707.9,524.4
1492,221,car,TTC WARNING,17.6,1.8,606.2,447.8,707.9,524.4
1493,110,car,FRONT OBJECT,15.4,6.8,552.5,451.2,665.4,538.7
1493,221,car,FRONT OBJECT,17.8,2.0,604.7,448.8,705.9,524.6
1493,221,car,TTC WARNING,17.8,2.0,604.7,448.8,705.9,524.6
1494,110,car,FRONT OBJECT,15.4,6.7,552.7,451.0,666.2,538.9
1494,221,car,FRONT OBJECT,18.3,3.1,603.3,451.1,703.0,524.9
1495,110,car,FRONT OBJECT,15.3,6.7,552.6,451.0,666.6,539.4
1495,221,car,FRONT OBJECT,18.6,8.7,604.2,452.5,703.4,525.2
1496,110,car,FRONT OBJECT,15.2,7.0,552.4,451.3,666.6,540.1
1496,221,car,FRONT OBJECT,18.8,15.9,606.1,453.7,705.0,525.4
1497,110,car,FRONT OBJECT,15.2,7.7,552.7,451.5,666.4,540.1
1497,221,car,FRONT OBJECT,19.1,,606.2,454.5,705.2,525.2
1498,110,car,FRONT OBJECT,15.2,8.9,552.4,451.4,666.7,540.4
1498,221,car,FRONT OBJECT,19.2,,605.6,454.6,705.9,525.1
1499,110,car,FRONT OBJECT,15.1,9.4,551.8,451.4,666.8,541.0
1499,221,car,FRONT OBJECT,19.3,,605.5,455.2,707.0,525.2
1500,110,car,FRONT OBJECT,15.0,9.2,551.4,451.6,666.7,541.5
1500,221,car,FRONT OBJECT,19.3,,606.3,455.3,709.3,525.4
1501,110,car,FRONT OBJECT,14.9,8.2,550.7,451.5,666.9,542.3
1501,221,car,FRONT OBJECT,19.1,,605.3,455.1,710.7,525.7
1502,110,car,FRONT OBJECT,14.9,8.4,550.1,451.7,666.5,542.6
1502,221,car,FRONT OBJECT,19.2,,604.7,455.4,711.2,525.7
1503,110,car,FRONT OBJECT,14.8,7.8,549.2,451.9,666.3,543.3
1503,221,car,FRONT OBJECT,18.6,,606.5,453.3,716.7,526.1
1504,115,car,VEHICLE TOO CLOSE,7.5,9.2,753.9,405.0,981.7,585.9
1504,110,car,FRONT OBJECT,14.6,6.9,548.1,452.0,666.2,544.3
1504,221,car,FRONT OBJECT,18.2,20.9,605.2,453.5,718.0,527.6
1505,115,car,VEHICLE TOO CLOSE,7.4,6.6,753.9,404.3,982.6,585.9
1505,110,car,FRONT OBJECT,14.6,6.5,547.1,451.9,665.7,544.6
1505,221,car,FRONT OBJECT,18.0,5.8,603.3,452.9,718.6,528.0
1506,115,car,VEHICLE TOO CLOSE,7.4,5.6,753.6,403.8,983.5,586.3
1506,110,car,FRONT OBJECT,14.5,5.9,545.5,451.9,664.4,544.8
1506,221,car,FRONT OBJECT,18.0,3.8,600.6,453.6,716.9,528.5
1507,115,car,VEHICLE TOO CLOSE,7.4,6.1,753.6,403.5,984.8,586.7
1507,110,car,FRONT OBJECT,14.5,5.9,543.5,452.1,662.8,545.0
1507,221,car,FRONT OBJECT,17.7,3.0,594.5,452.4,714.9,528.5
1508,115,car,VEHICLE TOO CLOSE,7.4,6.4,753.7,403.0,985.5,586.4
1508,110,car,FRONT OBJECT,14.5,6.6,542.6,452.3,662.3,545.5
1508,221,car,FRONT OBJECT,17.5,2.6,587.8,452.6,712.8,529.7
1508,221,car,TTC WARNING,17.5,2.6,587.8,452.6,712.8,529.7
1509,115,car,VEHICLE TOO CLOSE,7.3,6.3,753.3,402.4,987.2,587.4
1509,110,car,FRONT OBJECT,14.6,8.6,541.9,452.5,661.3,545.2
1509,221,car,FRONT OBJECT,17.7,2.8,589.2,453.5,714.9,529.6
1509,221,car,TTC WARNING,17.7,2.8,589.2,453.5,714.9,529.6
1510,115,car,VEHICLE TOO CLOSE,7.2,6.1,752.8,401.9,988.8,588.5
1510,110,car,FRONT OBJECT,14.5,10.5,541.5,452.6,661.5,545.8
1510,221,car,FRONT OBJECT,17.7,3.2,590.3,453.9,717.9,530.1
1511,115,car,VEHICLE TOO CLOSE,7.2,5.9,752.4,401.4,989.9,589.3
1511,110,car,FRONT OBJECT,14.4,11.5,540.6,452.6,661.4,546.2
1511,221,car,FRONT OBJECT,17.6,3.9,589.5,453.6,720.3,530.5
1512,115,car,VEHICLE TOO CLOSE,7.2,6.5,752.5,401.1,991.0,589.8
1512,110,car,FRONT OBJECT,14.4,15.2,539.8,452.7,660.8,546.3
1512,221,car,FRONT OBJECT,17.9,7.5,592.7,454.7,722.9,530.2
1513,115,car,VEHICLE TOO CLOSE,7.1,5.8,752.8,400.9,992.9,590.9
1513,110,car,FRONT OBJECT,14.4,22.0,538.8,452.7,660.3,546.6
1513,221,car,FRONT OBJECT,17.4,9.9,593.7,452.9,728.4,530.7
1514,115,car,VEHICLE TOO CLOSE,7.0,5.2,752.6,400.3,994.4,591.8
1514,110,car,FRONT OBJECT,14.3,18.3,538.1,452.8,660.0,546.8
1514,221,car,FRONT OBJECT,17.2,9.4,597.4,452.6,733.0,531.1
1515,115,car,VEHICLE TOO CLOSE,7.0,4.7,753.2,399.8,995.7,591.8
1515,110,car,FRONT OBJECT,14.3,17.9,536.9,453.1,659.0,547.3
1515,221,car,FRONT OBJECT,17.3,9.7,593.4,453.3,730.1,531.5
1516,115,car,VEHICLE TOO CLOSE,7.0,4.7,753.2,399.0,997.1,592.3
1516,110,car,FRONT OBJECT,14.3,15.7,534.7,453.3,657.3,547.5
1516,221,car,FRONT OBJECT,17.4,13.3,597.2,453.8,733.5,531.5
1517,115,car,VEHICLE TOO CLOSE,6.9,4.6,753.1,398.6,998.3,592.9
1517,110,car,FRONT OBJECT,14.2,12.8,530.7,453.2,655.3,548.2
1517,221,car,FRONT OBJECT,17.4,14.3,599.2,454.1,735.5,531.7
1518,115,car,VEHICLE TOO CLOSE,6.9,5.1,753.6,398.2,999.1,592.9
1518,110,car,FRONT OBJECT,14.2,11.8,529.3,453.4,654.6,548.4
1518,221,car,FRONT OBJECT,17.5,13.9,599.9,454.7,736.0,531.9
1519,115,car,VEHICLE TOO CLOSE,6.9,5.7,753.8,397.8,1001.1,594.2
1519,110,car,FRONT OBJECT,14.2,14.5,528.5,453.5,654.7,548.7
1519,221,car,FRONT OBJECT,17.4,16.5,598.6,454.9,736.1,532.4
1520,115,car,VEHICLE TOO CLOSE,6.8,5.3,753.5,397.4,1001.8,594.7
1520,110,car,FRONT OBJECT,14.1,14.4,527.5,453.4,655.0,549.4
1520,221,car,FRONT OBJECT,17.4,23.3,600.1,454.9,738.4,532.7
1521,115,car,VEHICLE TOO CLOSE,6.8,5.7,753.9,396.8,1004.3,595.8
1521,110,car,FRONT OBJECT,14.0,11.7,526.8,453.5,654.9,549.9
1521,221,car,FRONT OBJECT,17.4,33.0,601.2,455.3,739.8,533.1
1522,115,car,VEHICLE TOO CLOSE,6.8,6.9,756.2,396.2,1006.5,595.1
1522,110,car,FRONT OBJECT,14.1,12.7,527.7,454.0,654.6,549.4
1522,221,car,FRONT OBJECT,18.4,,607.3,456.9,738.9,530.4
1523,115,car,VEHICLE TOO CLOSE,6.7,6.8,756.4,395.3,1010.1,597.2
1523,110,car,FRONT OBJECT,14.1,15.5,527.2,454.2,654.5,550.0
1523,221,car,FRONT OBJECT,18.8,,611.1,457.8,740.6,529.7
1524,115,car,VEHICLE TOO CLOSE,6.7,6.5,757.9,394.9,1012.8,597.8
1524,110,car,FRONT OBJECT,14.1,17.6,526.8,454.5,653.9,550.3
1524,221,car,FRONT OBJECT,18.8,,613.7,458.1,742.9,529.8
1525,115,car,VEHICLE TOO CLOSE,6.6,5.8,758.6,394.4,1015.4,598.9
1525,110,car,FRONT OBJECT,14.0,17.9,525.9,454.5,653.5,551.0
1525,221,car,FRONT OBJECT,18.7,,616.3,458.2,746.1,530.4
1526,115,car,VEHICLE TOO CLOSE,6.5,5.1,757.9,393.8,1017.9,600.9
1526,110,car,FRONT OBJECT,13.9,17.0,524.6,454.7,652.9,551.9
1526,221,car,FRONT OBJECT,18.6,,617.1,458.3,747.2,530.8
1527,115,car,VEHICLE TOO CLOSE,6.5,4.6,759.6,393.5,1018.9,599.8
1527,110,car,FRONT OBJECT,13.9,15.3,524.3,454.8,652.4,552.1
1527,221,car,FRONT OBJECT,18.6,,618.3,458.5,748.5,531.2
1528,115,car,VEHICLE TOO CLOSE,6.6,5.3,760.3,393.0,1019.0,598.3
1528,110,car,FRONT OBJECT,13.9,15.6,523.9,455.0,651.5,552.2
1528,221,car,FRONT OBJECT,18.5,,621.6,458.4,751.8,531.5
1529,115,car,VEHICLE TOO CLOSE,6.5,5.7,760.3,392.7,1021.8,599.7
1529,110,car,FRONT OBJECT,13.9,18.2,523.7,455.4,650.7,552.3
1529,215,car,VEHICLE TOO CLOSE,7.5,0.7,0.0,442.5,221.7,623.1
1529,215,car,TTC WARNING,7.5,0.7,0.0,442.5,221.7,623.1
1529,221,car,FRONT OBJECT,18.3,,621.4,458.8,751.9,532.5
1530,115,car,VEHICLE TOO CLOSE,6.5,6.0,761.1,393.5,1022.6,599.7
1530,110,car,FRONT OBJECT,14.0,24.8,523.4,455.5,649.7,552.0
1530,215,car,VEHICLE TOO CLOSE,7.2,0.7,0.0,441.2,218.8,630.0
1530,215,car,TTC WARNING,7.2,0.7,0.0,441.2,218.8,630.0
1530,221,car,FRONT OBJECT,18.1,,620.8,459.1,752.5,533.9
1531,115,car,VEHICLE TOO CLOSE,6.5,7.0,764.6,393.6,1027.0,599.9
1531,110,car,FRONT OBJECT,14.0,26.6,522.5,455.8,648.6,552.1
1531,215,car,VEHICLE TOO CLOSE,6.7,0.6,0.0,438.8,216.2,641.2
1531,215,car,TTC WARNING,6.7,0.6,0.0,438.8,216.2,641.2
1531,221,car,FRONT OBJECT,18.1,9.3,620.2,459.7,751.3,534.5
1532,115,car,VEHICLE TOO CLOSE,6.5,9.9,766.8,393.4,1030.1,599.9
1532,110,car,FRONT OBJECT,14.0,,522.0,455.7,648.0,552.2
1532,215,car,VEHICLE TOO CLOSE,6.0,0.5,0.0,437.0,218.3,660.6
1532,215,car,TTC WARNING,6.0,0.5,0.0,437.0,218.3,660.6
1532,221,car,FRONT OBJECT,17.9,5.8,620.9,460.0,752.5,535.5
1533,115,car,VEHICLE TOO CLOSE,6.5,,769.8,393.0,1034.5,599.7
1533,110,car,FRONT OBJECT,13.9,,521.5,455.8,647.9,552.8
1533,215,car,VEHICLE TOO CLOSE,5.6,0.4,0.0,433.3,213.8,676.5
1533,215,car,TTC WARNING,5.6,0.4,0.0,433.3,213.8,676.5
1533,221,car,FRONT OBJECT,17.6,4.7,620.3,459.6,754.2,536.5
1534,115,car,VEHICLE TOO CLOSE,6.5,,772.0,392.8,1038.0,599.7
1534,110,car,FRONT OBJECT,13.8,,519.9,455.6,647.5,553.7
1534,215,car,VEHICLE TOO CLOSE,5.4,0.4,0.0,432.4,200.5,680.5
1534,215,car,TTC WARNING,5.4,0.4,0.0,432.4,200.5,680.5
1534,221,car,FRONT OBJECT,17.1,3.6,621.2,459.2,757.8,538.1
1535,115,car,VEHICLE TOO CLOSE,6.5,,772.7,392.3,1041.4,600.6
1535,110,car,FRONT OBJECT,13.6,24.1,517.0,455.5,645.7,554.8
1535,215,car,VEHICLE TOO CLOSE,5.5,0.5,0.0,429.9,183.4,676.8
1535,215,car,TTC WARNING,5.5,0.5,0.0,429.9,183.4,676.8
1535,221,car,FRONT OBJECT,16.7,2.8,623.2,458.7,762.0,539.4
1535,221,car,TTC WARNING,16.7,2.8,623.2,458.7,762.0,539.4
1536,115,car,VEHICLE TOO CLOSE,6.4,,773.2,391.6,1044.7,601.0
1536,110,car,FRONT OBJECT,13.5,11.4,515.8,455.5,645.1,555.6
1536,215,car,VEHICLE TOO CLOSE,5.3,0.5,0.0,428.8,169.4,682.9
1536,215,car,TTC WARNING,5.3,0.5,0.0,428.8,169.4,682.9
1536,221,car,FRONT OBJECT,16.7,2.5,624.7,459.1,762.7,540.0
1536,221,car,TTC WARNING,16.7,2.5,624.7,459.1,762.7,540.0
1537,115,car,VEHICLE TOO CLOSE,6.4,,772.9,391.3,1047.6,602.4
1537,110,car,FRONT OBJECT,13.6,9.1,509.8,455.9,639.7,555.5
1537,221,car,FRONT OBJECT,16.6,2.4,624.0,459.9,762.0,541.1
1537,221,car,TTC WARNING,16.6,2.4,624.0,459.9,762.0,541.1
1538,115,car,VEHICLE TOO CLOSE,6.3,11.5,773.4,391.1,1052.6,605.4
